product_id,product_title,rating,total_reviews,price,top_reviews
itm6f54dbc0e42c8,ZEBRONICS Juke Bar 9451 (SBSPK C8) Dolby Audio Wireless...,5.1,"59,983","₹8,999","5.0 • Best in the market! Review for: Bluetooth Yes • Color Black • Power Output 525 W Product delivered on time. All the things are excellent. Just wanted to add one important things when you use it 1st time this soundbar kindly play the music continuously 3 to 4 hours at the 70% of th... more Kamlesh padmakar , Kalyan Helpful for 447 110 Verified Purchase · Sep, 2022 || 4.0 • Wonderful Review for: Bluetooth Yes • Color Black • Power Output 525 W Hello Friends, Today(02/10/2021) i bought this 5.1 Sound bar. I'm reviewing after one full day of usage and my suggestion. 1.First your TV should support HDMI ARC. and what formats does your tv sup... more PARIVALLAL KUGAN , Tiruchirappalli Helpful for 2K 552 Verified Purchase · Oct, 2021 || 5.0 • Just wow! Review for: Bluetooth Yes • Color Black • Power Output 600 W Depends totally upon the usability of the buyer, overall at this price a very genuine product. Honestly buying electronic items especially sound bars online these days might make you feel a bit risky ... more Souvik Sengupta , Presidency Division Helpful for 54 8 Verified Purchase · 11 months ago || 5.0 • Fabulous! Review for: Bluetooth Yes • Color Black • Power Output 525 W Osam .... superb Umesh  Chauhan , Godhra Helpful for 69 12 Verified Purchase · Oct, 2022 || 4.0 • Good quality product Review for: Bluetooth Yes • Color Black • Power Output 525 W Sound Quality is very good, Don't expect it to throw thumping loud blows like wooden speaker systems. It's made to give you sound quality not just loud and bass. Surround sound is ok not so great most... more Neil  Pratap , Jaipur Helpful for 35 6 Verified Purchase · Dec, 2021"
itmab828f8a8a380,"ZEBRONICS Juke Bar 9775 (Zeb-SBSPK C9),650W, 5.2.2 Surr...",5.2,496,"₹17,999","5.0 • Fabulous! Review for: Bluetooth Yes • Color Black • Power Output 650 W It's awesome  Bass 8/10 Music 9/10 No.1 clarity  Build Quality 9/10 Sumit Singh , Gorakhpur Helpful for 71 18 Verified Purchase · Feb, 2025 || 4.0 • Good choice Review for: Bluetooth Yes • Color Black • Power Output 650 W Double subwoofer with strong base, vibration everywhere, crystal clear sound quality,Amazing product in this price, Over all 9.5/10 Sudeep Singh , Amlai Helpful for 22 6 Verified Purchase · Mar, 2025 || 4.0 • Value-for-money Review for: Bluetooth Yes • Color Black • Power Output 650 W Best quality sound with heavy Bass Ramesh Kumar  Banjara , Pali Helpful for 5 Verified Purchase · Apr, 2025 || 5.0 • Awesome Review for: Bluetooth Yes • Color Black • Power Output 650 W Good product quality ok. Worth money jeyaprakash P , Tirupur Helpful for 24 7 Verified Purchase · Mar, 2025 || 4.0 • Slightly disappointed Review for: Bluetooth Yes • Color Black • Power Output 650 W Tower speaker not working properly Flipkart Customer , Faridabad Helpful for 10 3 Verified Purchase · Mar, 2025"
itm0b98d89e789e7,MZ M425SP (PORTABLE HOME TV SOUNDBAR) Dynamic Thunder S...,5.0,"2,574",₹660,"5.0 • Classy product Review for: Bluetooth Yes • Color Multicolor • Power Output 10 W First class product Amin Ali , Kharupatia Helpful for 27 3 Verified Purchase · Apr, 2024 || 5.0 • Just wow! Review for: Bluetooth Yes • Color Multicolor • Power Output 10 W Good product SOMNATH BHOWMICK , Raiganj Helpful for 54 18 Verified Purchase · Jun, 2023 || 5.0 • Awesome Review for: Bluetooth Yes • Color Multicolor • Power Output 10 W Very Good Flipkart Customer , Malda Helpful for 31 12 Verified Purchase · Mar, 2023 || 5.0 • Terrific purchase Review for: Bluetooth Yes • Color Multicolor • Power Output 10 W Super bass 🥰 Flipkart Customer , Daltonganj Helpful for 4 Verified Purchase · Jul, 2023 || 5.0 • Classy product Review for: Bluetooth Yes • Color Multicolor • Power Output 10 W It is a very good product at this price and the sound and bass quality is fine. At this price, the battery is also good and gives a good backup of 3/4 hours. Sudhansu sekhar  Mohanta , Mayurbhanj District Helpful for 3 Verified Purchase · Dec, 2024"
itm40ecdebb31623,TOWST TWS black Earbud Bluetooth,1.0,51,₹263,"1.0 • Waste of money! Review for: Color Black • Microphone Yes This product is very bad quality....  Don't buy this ........ Totally lost of money ....... Don't see this product for purchase..... Sk Sahil , Rishra Helpful for 6 Verified Purchase · 5 months ago"
itm14e0bf6f4ebb5,BeastBass Buds 2A TWS 40H Playtime BT 5.3 ENC Mic AAG B...,5.3,,₹398,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itm797eb3b63554d,BeastBass Buds 2A TWS 40H Playtime BT 5.3 ENC Mic AFV B...,5.3,,₹475,"Filters CATEGORIES Mobiles & Accessories Mobiles Price . . . . . . Min ₹10000 ₹15000 ₹20000 ₹30000 to ₹10000 ₹15000 ₹20000 ₹30000 ₹30000+ Brand Nokia ? Customer Ratings GST Invoice Available Ram 1 GB and Below Battery Capacity Screen Size Primary Camera Processor Brand Resolution Type Network Type Sim Type Offers Special Price Buy More, Save More Features Type Number of Cores Availability Discount 50% or more 40% or more 30% or more 20% or more 10% or more Clock Speed Need help? Help me decide || Filters CATEGORIES Mobiles & Accessories Mobiles Price . . . . . . Min ₹10000 ₹15000 ₹20000 ₹30000 to ₹10000 ₹15000 ₹20000 ₹30000 ₹30000+ Brand Nokia ? Customer Ratings GST Invoice Available Ram 1 GB and Below Battery Capacity Screen Size Primary Camera Processor Brand Resolution Type Network Type Sim Type Offers Special Price Buy More, Save More Features Type Number of Cores Availability Discount 50% or more 40% or more 30% or more 20% or more 10% or more Clock Speed || Need help? Help me decide || Home Mobiles & Accessories Mobiles Google Mobiles , Realme Mobiles , Lenovo Mobiles , ITEL Mobiles , ASUS Mobiles , Easyfone Mobiles , Micromax Mobiles , Tecno Mobiles , LG Mobiles , LYF Mobiles Showing 1 – 1 of 1 results for "" tws earbuds under 1500 "" Sort By Relevance Popularity Price -- Low to High Price -- High to Low Newest First || Coming Soon Add to Compare Nokia 5710 Phone with Wireless Earbuds, MP3 Player,FM Radio (48MB RAM) 3.6 804 Ratings & 60 Reviews 0.046875 GB RAM | 0.125 GB ROM 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 1450 mAh Lithium Ion Battery UMS9117-N Processor 1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES ₹6,499"
itm109852f17fb9c,BeastBass Buds 2A TWS 40H Playtime BT 5.3 ENC Mic AFT B...,5.3,,₹475,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itmc3a1680e567d7,GWALBROS BS ultrapood Bluetooth,3.0,"5,844",₹269,"3.0 • Fair Review for: Color Black • Microphone Yes Battery backup Flipkart Customer , Bangalore Helpful for 18 6 Verified Purchase · 6 months ago || 5.0 • Terrific purchase Review for: Color Black • Microphone Yes Good product Oky Oky , Joganpalli Helpful for 110 36 Verified Purchase · 8 months ago || 2.0 • Expected a better product Review for: Color Black • Microphone Yes The product is not good. Sound is very bad and,low , very disappointed 😡😡 Kartik bheemwal , Jaipur Helpful for 29 15 Verified Purchase · 9 months ago || 5.0 • Classy product Review for: Color Black • Microphone Yes Nice product Flipkart Customer , Jalandhar Division Helpful for 27 14 Verified Purchase · 9 months ago || 5.0 • Wonderful Review for: Color Black • Microphone Yes Very good Flipkart Customer , Suryapet District Helpful for 18 8 Verified Purchase · 7 months ago"
itm63ed5c9d91bb7,TWS MD-X Brown SuperPod SRJ XB197 Bluetooth Gaming,3.6,,₹498,"Filters CATEGORIES Mobiles & Accessories Mobiles Price . . . . . . Min ₹10000 ₹15000 ₹20000 ₹30000 to ₹10000 ₹15000 ₹20000 ₹30000 ₹30000+ Brand Nokia ? Customer Ratings GST Invoice Available Ram 1 GB and Below Battery Capacity Screen Size Primary Camera Processor Brand Resolution Type Network Type Sim Type Offers Special Price Buy More, Save More Features Type Number of Cores Availability Discount 50% or more 40% or more 30% or more 20% or more 10% or more Clock Speed Need help? Help me decide || Filters CATEGORIES Mobiles & Accessories Mobiles Price . . . . . . Min ₹10000 ₹15000 ₹20000 ₹30000 to ₹10000 ₹15000 ₹20000 ₹30000 ₹30000+ Brand Nokia ? Customer Ratings GST Invoice Available Ram 1 GB and Below Battery Capacity Screen Size Primary Camera Processor Brand Resolution Type Network Type Sim Type Offers Special Price Buy More, Save More Features Type Number of Cores Availability Discount 50% or more 40% or more 30% or more 20% or more 10% or more Clock Speed || Need help? Help me decide || Home Mobiles & Accessories Mobiles Google Mobiles , Realme Mobiles , Lenovo Mobiles , ITEL Mobiles , ASUS Mobiles , Easyfone Mobiles , Micromax Mobiles , Tecno Mobiles , LG Mobiles , LYF Mobiles Showing 1 – 1 of 1 results for "" tws earbuds under 1500 "" Sort By Relevance Popularity Price -- Low to High Price -- High to Low Newest First || Coming Soon Add to Compare Nokia 5710 Phone with Wireless Earbuds, MP3 Player,FM Radio (48MB RAM) 3.6 804 Ratings & 60 Reviews 0.046875 GB RAM | 0.125 GB ROM 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 1450 mAh Lithium Ion Battery UMS9117-N Processor 1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES ₹6,499"
itm1d161d21d2e1a,"PLAYVIX Echo True Wireless Earbuds with Bluetooth 5.3, ...",5.3,,"₹1,281",Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itmd3872d96eccc8,TWS MD-X Brown SuperPod SRJ XB06 Bluetooth Gaming,,,₹498,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itmb6daeb240a32e,TWS MD-X Brown SuperPod SRJ XB67 Bluetooth Gaming,,,₹498,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itm05c6236043c10,TWS MD-X Brown SuperPod SRJ XB153 Bluetooth Gaming,,,₹498,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itme2c5219e82ca0,"PLAYVIX Nova True Wireless Earbuds with Bluetooth 6.0, ...",,,"₹1,361",Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itm4b5d63e04d480,TWS MD-X Brown SuperPod SRJ XB77 Bluetooth Gaming,,,₹498,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itma56d5048e0860,TWS MD-X Brown SuperPod SRJ XB162 Bluetooth Gaming,,,₹498,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itm6e514d29fd947,"Mivi Duopods K2, 40Hrs PT, HD Call, Fast Charging, 50ms...",3.9,"1,26,592",₹699,"3.0 • Fair Review for: Color Black • Microphone Yes Don't buy this product.. After few days duopods are automatically disconnected..  Nd one side will not working..  So don't waste your money to buy this product... Flipkart Customer , Thane Helpful for 1K 295 Verified Purchase · Oct, 2023 || 4.0 • Delightful Review for: Color Black • Microphone Yes Liked it because - 1. Comfy in ear 2. Doesn't fall off easily 3. Quick touch response 4. Decent battery backup 5. Calling is satisfactory with ENC Disliked it because -  1. Too much bass 2. Vocals ar... more Forid Ahmed , Guwahati Helpful for 75 26 Verified Purchase · Dec, 2023 || 3.0 • Does the job Review for: Color Black • Microphone Yes The sound quality of the ear pods is awesome. But possibly it AI features are corrupt with the kit I received. It gets auto power off and on. Volume fluctuating issue is very frequent. A continuous be... more Mohammad kalim , Bhubaneswar Helpful for 53 13 Verified Purchase · Nov, 2023 || 4.0 • Wonderful Review for: Color Black • Microphone Yes So Very Beautiful design and clarity sound  Bass is outstanding✨ Thanks you  Flipkart 🌹❤️✨ Flipkart Customer , Patna Helpful for 417 223 Verified Purchase · Jun, 2023 || 4.0 • Worth the money Review for: Color Brisk Blue • Microphone Yes Good sound quality but stopped working after 9 months, waiting for replacement. Aayush Singh  Naruka , Jaipur Helpful for 23 7 Verified Purchase · Jul, 2024"
itm75b98ae69532b,PLAYVIX Sync X Bluetooth 6.0 True Wireless Earbuds with...,,,"₹1,384",Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itm4a3f1bd23e324,TWS MD-X | Blue SuperPod SRJ XN102 Bluetooth Gaming,,,₹498,Minutes Everything in Minutes || Grocery At wholesale prices || Travel All your travel needs || 1 ★ 0 2 ★ 0 3 ★ 0 4 ★ 0 5 ★ 0 || GROUP COMPANIES Myntra Cleartrip Shopsy
itm9d3077d988bc9,"TRIGGR Trinity 3 with Fabric Finish, Dual Pairing, 50H ...",5.0,"2,279","₹1,099","5.0 • Awesome Review for: Color Forest Green • Microphone Yes All good but when you use it with 3.5mm jack then headphone is not working properly it produces sound only one side Yash Singh , Jaunpur District Helpful for 17 2 Verified Purchase · 3 months ago || 5.0 • Mind-blowing purchase Review for: Color Titan Black • Microphone Yes Just got these Triggr headphones. The sound quality is awesome, clear vocals, deep bass and great volume. They are super comfortable to wear even for long hours and the battery life is seriously impressive. Nirmal Dash , New Delhi Helpful for 32 9 Verified Purchase · 8 months ago || 3.0 • Nice Review for: Color Forest Green • Microphone Yes Sound quality okok i don't like this product Deepak kateriya , Bhopal Helpful for 15 5 Verified Purchase · 6 months ago || 5.0 • Great product Review for: Color Rustic Beige • Microphone Yes Very nice product Gulam Shaikh , Nashik Division Helpful for 20 9 Verified Purchase · 8 months ago || 5.0 • Terrific Review for: Color Rustic Beige • Microphone Yes Amazing product Flipkart Customer , Pilibhit District Helpful for 6 1 Verified Purchase · 8 months ago"
itm241139e524726,"ZEBRONICS Zeb-Thunder, True 60Hr Backup, BT v6.0, Gamin...",4.0,"1,40,499",₹699,"4.0 • Value-for-money Review for: Color Black • Microphone Yes Very good product Playback time is around 8 to 9 hours when full charged Charging time from 20 to 100 is around 1hours Both wired and wireless modes are available mic is also good in wireless mode But... more Surbhi Kumari , Dhanbad Helpful for 412 88 Verified Purchase · Jul, 2021 || 4.0 • Very Good Review for: Color Red • Microphone Yes Product was delivered on estimated time. the packaging and product was at best condition when delivered.  When I start using I realized that it has somewhat low bass effect , but the good thing is tha... more Kapil Patange , Pune Helpful for 1K 360 Verified Purchase · Jul, 2019 || 4.0 • Nice product Review for: Color Brown • Microphone Yes compare to others brand Bluetooth headset this one is amazing, good sound quality decent performance ,great battery backup , i am reviewing after using it for 2 weeks, with usage of 3 hr per day it ho... more VIGNESH J , Tindivanam Helpful for 26 2 Verified Purchase · Jun, 2019 || 5.0 • Fabulous! Review for: Color Blue • Microphone Yes amazing in style, amazing in Sound quality, amazing  in Bass Also good in Battery playback ,mic And Earcups are so comfortable 😌 Don't search another headphones or earphones Just Go for it 👍 Flipkart Customer , Safidon Helpful for 2K 363 Verified Purchase · Jun, 2019 || 5.0 • Classy product Review for: Color Red • Microphone Yes super headphone and super bass it in good in this price super product Priya K , Kozhikode Helpful for 54 5 Verified Purchase · Feb, 2020"
